53.130474 -27.887532
53.102252 -27.887773
53.223536 -27.888600
53.110956 -27.888445
53.075265 -27.888595
53.118035 -27.888699
53.138074 -27.887200
53.210632 -27.888360
53.234454 -27.888643
53.261041 -27.888455
53.063599 -27.888102
53.112650 -27.887684
53.213369 -27.888255
53.135882 -27.887956
53.250967 -27.887789
53.260253 -27.885135
53.171340 -27.887840
53.095331 -27.888085
53.179870 -27.888212
53.146692 -27.888333
53.110760 -27.888143
53.162681 -27.887366
53.123973 -27.888058
53.060619 -27.887910
53.209549 -27.886637
53.177356 -27.887103
53.266057 -27.885326
53.225831 -27.887585
53.108124 -27.887727
53.124101 -27.887473
53.252290 -27.887844
53.134522 -27.887356
53.263229 -27.885140
53.098416 -27.887387
53.263678 -27.885169
53.128820 -27.886502
53.196084 -27.885721
53.209243 -27.886734
53.263780 -27.887792
53.220406 -27.885234
53.052182 -27.887734
53.138946 -27.886913
53.213214 -27.885696
53.102398 -27.887661
53.244591 -27.886405
53.127085 -27.886732
53.266417 -27.887246
53.255776 -27.887143
53.267751 -27.887031
53.126777 -27.884445
53.240053 -27.886565
53.163634 -27.884042
53.220606 -27.886063
53.212268 -27.886636
53.076079 -27.886062
53.164454 -27.886612
53.113101 -27.886579
53.255297 -27.885320
53.266214 -27.886786
53.125578 -27.884965
53.133921 -27.886660
53.091684 -27.884990
53.148393 -27.885525
53.259720 -27.884985
53.195916 -27.885467
53.243480 -27.886333
53.227513 -27.886389
53.253660 -27.885383
53.098354 -27.885093
53.132589 -27.884840
53.243910 -27.886303
53.258432 -27.885826
53.156744 -27.885389
53.177283 -27.881193
53.259457 -27.885793
53.202942 -27.885739
53.136583 -27.885703
53.270014 -27.885896
53.158142 -27.885547
53.132153 -27.885179
53.126060 -27.885052
53.096809 -27.885472
53.164449 -27.883466
53.165477 -27.885324
53.196380 -27.885387
53.050244 -27.885276
53.072414 -27.885355
53.129463 -27.884759
53.264144 -27.884946
53.268352 -27.885046
53.262146 -27.885604
53.118272 -27.885002
53.125758 -27.885159
53.055742 -27.885299
53.169593 -27.885007
53.136869 -27.884124
53.062479 -27.883999
53.179234 -27.884612
53.264547 -27.884557
53.135793 -27.880761
53.133416 -27.884882
53.264154 -27.884403
53.178117 -27.884893
53.057218 -27.885008
53.176309 -27.883908
53.173359 -27.883163
53.048998 -27.884954
53.140470 -27.884915
53.189982 -27.884885
53.182018 -27.883974
53.241452 -27.884434
53.066894 -27.883870
53.248132 -27.884238
53.099575 -27.882975
53.067380 -27.883797
53.054140 -27.884007
53.104109 -27.883838
53.166081 -27.883334
53.067176 -27.883999
53.213229 -27.883153
53.132510 -27.883909
53.264448 -27.883781
53.114010 -27.883721
53.185795 -27.882842
53.063010 -27.883574
53.258545 -27.883425
53.172669 -27.882663
53.053450 -27.883279
53.062995 -27.883193
53.237642 -27.883078
53.060544 -27.883311
53.168569 -27.883128
53.228183 -27.882783
53.071482 -27.880964
53.112643 -27.882923
53.100257 -27.882562
53.178655 -27.882604
53.061219 -27.882833
53.213861 -27.882699
53.076691 -27.882729
53.061274 -27.882569
53.256746 -27.882735
53.158367 -27.881662
53.086946 -27.882013
53.051418 -27.882557
53.252413 -27.882031
53.152939 -27.877289
53.134728 -27.882279
53.060611 -27.882369
53.219459 -27.882169
53.151808 -27.881980
53.139799 -27.880611
53.046532 -27.882086
53.082101 -27.881964
53.108732 -27.881702
53.115055 -27.881976
53.046585 -27.881445
53.248358 -27.882003
53.256278 -27.881793
53.108305 -27.879442
53.174367 -27.881617
53.096989 -27.881554
53.102536 -27.881473
53.138855 -27.881557
53.239562 -27.881246
53.104444 -27.880360
53.072823 -27.880003
53.168086 -27.880263
53.127469 -27.881659
53.256373 -27.881073
53.184632 -27.880911
53.141643 -27.880852
53.091525 -27.881325
53.087867 -27.881299
53.055447 -27.881042
53.189680 -27.880676
53.130877 -27.881072
53.250514 -27.880872
53.273658 -27.870648
53.058603 -27.880575
53.124700 -27.881215
53.208917 -27.881095
53.173231 -27.880100
53.100921 -27.880645
53.053317 -27.880210
53.074994 -27.880395
53.152613 -27.880579
53.192630 -27.880269
53.258943 -27.880424
53.062020 -27.880309
53.261914 -27.880065
53.079403 -27.880100
53.139072 -27.880654
53.195337 -27.880388
53.063078 -27.879903
53.194605 -27.880600
53.195018 -27.880099
53.158661 -27.880182
53.056585 -27.879593
53.065173 -27.880090
53.261151 -27.880128
53.069809 -27.880469
53.211139 -27.880272
53.252272 -27.879956
53.141687 -27.879846
53.185903 -27.880382
53.187735 -27.879632
53.224210 -27.879740
53.234640 -27.879790
53.237993 -27.879124
53.229485 -27.880026
53.188453 -27.879667
53.252789 -27.879227
53.154887 -27.879702
53.099811 -27.879826
53.112690 -27.879151
53.259213 -27.879607
53.185993 -27.879789
53.139514 -27.879646
53.276040 -27.876750
53.209701 -27.879677
53.140001 -27.878437
53.194230 -27.879137
53.136868 -27.879221
53.257819 -27.878821
53.055103 -27.878666
53.133616 -27.879290
53.065243 -27.878808
53.238238 -27.878794
53.238590 -27.878336
53.178390 -27.877949
53.050039 -27.878538
53.078374 -27.878489
53.068980 -27.879352
53.162401 -27.878946
53.096607 -27.879414
53.262314 -27.878839
53.092091 -27.879156
53.174420 -27.879125
53.091090 -27.878640
53.227645 -27.879085
53.236271 -27.878543
53.078472 -27.878646
53.119897 -27.878613
53.161080 -27.878500
53.124027 -27.878564
53.072937 -27.878328
53.063172 -27.878355
53.198180 -27.878667
53.065661 -27.878863
53.076000 -27.878154
53.069280 -27.878774
53.251717 -27.877774
53.065355 -27.878579
53.266510 -27.877879
53.136600 -27.878786
53.261650 -27.877743
53.206402 -27.878084
53.218126 -27.878086
53.078206 -27.878447
53.073923 -27.877759
53.116378 -27.876558
53.051460 -27.878166
53.155697 -27.878321
53.276265 -27.878343
53.067388 -27.878137
53.071368 -27.877463
53.238506 -27.877441
53.152835 -27.877898
53.155083 -27.876726
53.056703 -27.877128
53.246646 -27.877127
53.130761 -27.877801
53.131225 -27.878178
53.266021 -27.877431
53.158954 -27.877878
53.219460 -27.876961
53.272938 -27.875477
53.069529 -27.877504
53.231295 -27.876680
53.175771 -27.876781
53.059713 -27.877728
53.053920 -27.876898
53.187239 -27.876485
53.279019 -27.876887
53.067938 -27.876872
53.168321 -27.876715
53.277402 -27.877385
53.084075 -27.877316
53.126353 -27.877116
53.226934 -27.876630
53.084500 -27.875838
53.208111 -27.876626
53.061940 -27.876759
53.198642 -27.876807
53.242734 -27.875843
53.193026 -27.876146
53.060287 -27.876049
53.198896 -27.876290
53.166762 -27.876086
53.086688 -27.876075
53.072756 -27.876317
53.174847 -27.875661
53.146578 -27.876710
53.272795 -27.876710
53.251725 -27.874485
53.183194 -27.876355
53.124900 -27.875070
53.276623 -27.871582
53.263494 -27.875765
53.065797 -27.875567
53.202780 -27.875443
53.189075 -27.875568
53.181763 -27.875725
53.117265 -27.876261
53.084016 -27.876576
53.130231 -27.875236
53.217043 -27.876140
53.246865 -27.875243
53.226156 -27.875733
53.087480 -27.874394
53.171062 -27.876141
53.071447 -27.875565
53.190155 -27.875016
53.196324 -27.875092
53.211402 -27.875002
53.069676 -27.875788
53.166127 -27.874662
53.167018 -27.874899
53.070649 -27.875011
53.070513 -27.875464
53.165222 -27.874525
53.084420 -27.872781
53.077585 -27.874848
53.090455 -27.875024
53.188929 -27.875902
53.196722 -27.875471
53.186391 -27.874963
53.135177 -27.874710
53.119650 -27.875554
53.135287 -27.874989
53.204663 -27.874693
53.073381 -27.874579
53.094125 -27.875554
53.113027 -27.874473
53.262475 -27.874718
53.189770 -27.874471
53.146535 -27.874231
53.254026 -27.874887
53.194935 -27.874936
53.182453 -27.875303
53.105171 -27.874044
53.241739 -27.874330
53.053714 -27.874385
53.275840 -27.871609
53.133988 -27.874291
53.211372 -27.873665
53.165200 -27.873946
53.120711 -27.873889
53.272447 -27.870630
53.080414 -27.872034
53.123314 -27.874629
53.111502 -27.873862
53.148629 -27.873969
53.119282 -27.873739
53.225196 -27.873813
53.185569 -27.873618
53.222378 -27.873572
53.142889 -27.873797
53.155177 -27.873831
53.226803 -27.873880
53.094833 -27.873318
53.264047 -27.874420
53.072336 -27.873375
53.172416 -27.873741
53.207937 -27.874386
53.137940 -27.874017
53.210788 -27.873950
53.177788 -27.873659
53.249107 -27.873122
53.055571 -27.874003
53.163124 -27.873037
53.120671 -27.872975
53.173320 -27.872821
53.109415 -27.872843
53.186303 -27.872885
53.078453 -27.873178
53.241754 -27.872842
53.175081 -27.873883
53.257449 -27.873864
53.183280 -27.872865
53.264034 -27.872924
53.281875 -27.873172
53.187296 -27.872531
53.178598 -27.872488
53.264821 -27.873536
53.080490 -27.872830
53.265424 -27.873277
53.076050 -27.873611
53.181475 -27.872492
53.278611 -27.873236
53.185434 -27.872930
53.203480 -27.872826
53.081301 -27.871582
53.205092 -27.872101
53.108300 -27.872216
53.093944 -27.872723
53.156378 -27.872989
53.191177 -27.872932
53.261582 -27.872983
53.179568 -27.872351
53.223137 -27.872183
53.190435 -27.872120
53.178638 -27.872118
53.064505 -27.872775
53.166194 -27.871803
53.056167 -27.872260
53.066757 -27.869967
53.191299 -27.872103
53.196452 -27.871714
53.179702 -27.871512
53.071935 -27.872107
53.282059 -27.871401
53.116145 -27.871914
53.169758 -27.871366
53.151735 -27.871859
53.107325 -27.872257
53.071535 -27.872452
53.060878 -27.871127
53.173433 -27.865973
53.154064 -27.871159
53.212027 -27.871460
53.151392 -27.870780
53.219862 -27.871299
53.287376 -27.870154
53.078179 -27.870806
53.222941 -27.871565
53.192434 -27.868453
53.162416 -27.870667
53.187375 -27.870392
53.271004 -27.871218
53.191423 -27.867633
53.100316 -27.870732
53.156185 -27.871132
53.140426 -27.871203
53.256639 -27.871266
